x,y,z
9.4,4.6,0.0
9.4,4.8,0.0
9.4,5.0,0.0
9.4,5.2,0.0
9.4,5.4,0.0
9.4,5.6,0.0
9.4,5.8,0.0
9.4,6.0,0.0
9.4,6.2,0.0
9.4,6.4,0.0
9.4,6.6,0.0
9.4,6.8,0.0
9.4,7.0,0.0
9.4,7.2,0.0
9.4,7.4,0.0
9.4,7.6,0.0
9.4,7.8,0.0
9.4,8.0,0.0
9.4,8.2,0.0
9.4,8.4,0.0
9.4,8.6,0.0
9.4,8.8,0.0
9.4,9.0,0.0
9.4,9.2,0.0
9.4,9.4,0.0
9.4,9.6,0.0
9.6,0.0,0.0
9.6,0.2,0.0
9.6,0.4,0.088
9.6,0.6,0.144
9.6,0.8,0.148
9.6,1.0,0.0
9.6,1.2,0.149
9.6,1.4,0.0
9.6,1.6,0.255
9.6,1.8,0.284
9.6,2.0,0.0
9.6,2.2,0.232
9.6,2.4,0.0
9.6,2.6,0.211
9.6,2.8,0.212
9.6,3.0,0.16
9.6,3.2,0.099
9.6,3.4,0.0
9.6,3.6,0.0
9.6,3.8,0.055
9.6,4.0,0.073
9.6,4.2,0.0
9.6,4.4,0.027
9.6,4.6,0.024
9.6,4.8,0.08549999999999999
9.6,5.0,0.176
9.6,5.2,0.197
9.6,5.4,0.0
9.6,5.6,0.179
9.6,5.8,0.215
9.6,6.0,0.0
9.6,6.2,0.0
9.6,6.4,0.277
9.6,6.6,0.228
9.6,6.8,0.179
9.6,7.0,0.155
9.6,7.2,0.0
9.6,7.4,0.135
9.6,7.6,0.0
9.6,7.8,0.017
9.6,8.0,0.008
9.6,8.2,0.0
9.6,8.4,0.077
9.6,8.6,0.0
9.6,8.8,0.066
9.6,9.0,0.05
9.6,9.2,0.085
9.6,9.4,0.0
9.6,9.6,0.0
9.8,0.0,0.0
9.8,0.2,0.0
9.8,0.4,0.0
9.8,0.6,0.0
9.8,0.8,0.0
9.8,1.0,0.0
9.8,1.2,0.0
9.8,1.4,0.0
9.8,1.6,0.0
9.8,1.8,0.0
9.8,2.0,0.0
9.8,2.2,0.0
9.8,2.4,0.0
9.8,2.6,0.0
9.8,2.8,0.0
9.8,3.0,0.0
9.8,3.2,0.0
9.8,3.4,0.0
9.8,3.6,0.0
9.8,3.8,0.0
9.8,4.0,0.0
9.8,4.2,0.0
9.8,4.4,0.0
9.8,4.6,0.0
9.8,4.8,0.0
9.8,5.0,0.0
9.8,5.2,0.0
9.8,5.4,0.0
9.8,5.6,0.0
9.8,5.8,0.0
9.8,6.0,0.0
9.8,6.2,0.0
9.8,6.4,0.0
9.8,6.6,0.0
9.8,6.8,0.0
9.8,7.0,0.0
9.8,7.2,0.0
9.8,7.4,0.0
9.8,7.6,0.0
9.8,7.8,0.0
9.8,8.0,0.0
9.8,8.2,0.0
9.8,8.4,0.0
9.8,8.6,0.0
9.8,8.8,0.0
9.8,9.0,0.0
9.8,9.2,0.0
9.8,9.4,0.0
9.8,9.6,0.0
10.0,0.0,0.0
10.0,0.2,0.0
10.0,0.4,0.061
10.0,0.6,0.117
10.0,0.8,0.121
10.0,1.0,0.0
10.0,1.2,0.122
10.0,1.4,0.0
10.0,1.6,0.228
10.0,1.8,0.257
10.0,2.0,0.0
10.0,2.2,0.205
10.0,2.4,0.0
10.0,2.6,0.184
10.0,2.8,0.185
10.0,3.0,0.133
10.0,3.2,0.073
10.0,3.4,0.0
10.0,3.6,0.0
10.0,3.8,0.028
10.0,4.0,0.046
10.0,4.2,0.0
10.0,4.4,0.0
10.0,4.6,0.0
10.0,4.8,0.058499999999999996
10.0,5.0,0.149
10.0,5.2,0.17
10.0,5.4,0.0
10.0,5.6,0.153
10.0,5.8,0.188
10.0,6.0,0.0
10.0,6.2,0.0
10.0,6.4,0.25
10.0,6.6,0.201
10.0,6.8,0.152
10.0,7.0,0.128
10.0,7.2,0.0
10.0,7.4,0.108
10.0,7.6,0.0
10.0,7.8,0.0
10.0,8.0,0.0
10.0,8.2,0.0
10.0,8.4,0.05
10.0,8.6,0.0
10.0,8.8,0.039
10.0,9.0,0.023
10.0,9.2,0.059
10.0,9.4,0.0
10.0,9.6,0.0
10.2,0.0,0.0
10.2,0.2,0.0
10.2,0.4,0.012
10.2,0.6,0.068
10.2,0.8,0.072
10.2,1.0,0.0
10.2,1.2,0.073
10.2,1.4,0.0
10.2,1.6,0.179
10.2,1.8,0.208
10.2,2.0,0.0
10.2,2.2,0.156
10.2,2.4,0.0
10.2,2.6,0.135
10.2,2.8,0.136
10.2,3.0,0.084
10.2,3.2,0.024
10.2,3.4,0.0
10.2,3.6,0.0
10.2,3.8,0.0
10.2,4.0,0.0
10.2,4.2,0.0
10.2,4.4,0.0
10.2,4.6,0.0
10.2,4.8,0.023
10.2,5.0,0.1
10.2,5.2,0.121
10.2,5.4,0.0
10.2,5.6,0.104
10.2,5.8,0.139
10.2,6.0,0.0
10.2,6.2,0.0
10.2,6.4,0.201
10.2,6.6,0.152
10.2,6.8,0.103
10.2,7.0,0.079
10.2,7.2,0.0
10.2,7.4,0.059
10.2,7.6,0.0
10.2,7.8,0.0
10.2,8.0,0.0
10.2,8.2,0.0
10.2,8.4,0.001
10.2,8.6,0.0
10.2,8.8,0.0
10.2,9.0,0.0
10.2,9.2,0.01
10.2,9.4,0.0
10.2,9.6,0.0
10.4,0.0,0.0
10.4,0.2,0.0
10.4,0.4,0.0
10.4,0.6,0.018
10.4,0.8,0.022
10.4,1.0,0.0
10.4,1.2,0.023
10.4,1.4,0.0
10.4,1.6,0.129
10.4,1.8,0.158
10.4,2.0,0.0
10.4,2.2,0.106
10.4,2.4,0.0
10.4,2.6,0.085
10.4,2.8,0.086
10.4,3.0,0.034
10.4,3.2,0.0
10.4,3.4,0.0
10.4,3.6,0.0
10.4,3.8,0.0
10.4,4.0,0.0
10.4,4.2,0.0
10.4,4.4,0.0
10.4,4.6,0.0
10.4,4.8,0.0
10.4,5.0,0.05
10.4,5.2,0.071
10.4,5.4,0.0
10.4,5.6,0.054
10.4,5.8,0.089
10.4,6.0,0.0
10.4,6.2,0.0
10.4,6.4,0.151
10.4,6.6,0.102
10.4,6.8,0.053
10.4,7.0,0.029
10.4,7.2,0.0
10.4,7.4,0.009
10.4,7.6,0.0
10.4,7.8,0.0
10.4,8.0,0.0
10.4,8.2,0.0
10.4,8.4,0.0
10.4,8.6,0.0
10.4,8.8,0.0
10.4,9.0,0.0
10.4,9.2,0.0
10.4,9.4,0.0
10.4,9.6,0.0
10.6,0.0,0.0
10.6,0.2,0.0
10.6,0.4,0.0
10.6,0.6,0.0
10.6,0.8,0.0
10.6,1.0,0.0
10.6,1.2,0.0
10.6,1.4,0.0
10.6,1.6,0.0
10.6,1.8,0.0
10.6,2.0,0.0
10.6,2.2,0.0
10.6,2.4,0.0
10.6,2.6,0.0
10.6,2.8,0.0
10.6,3.0,0.0
10.6,3.2,0.0
10.6,3.4,0.0
10.6,3.6,0.0
10.6,3.8,0.0
10.6,4.0,0.0
10.6,4.2,0.0
10.6,4.4,0.0
10.6,4.6,0.0
10.6,4.8,0.0
10.6,5.0,0.0
10.6,5.2,0.0
10.6,5.4,0.0
10.6,5.6,0.0
10.6,5.8,0.0
10.6,6.0,0.0
10.6,6.2,0.0
10.6,6.4,0.0
10.6,6.6,0.0
10.6,6.8,0.0
10.6,7.0,0.0
10.6,7.2,0.0
10.6,7.4,0.0
10.6,7.6,0.0
10.6,7.8,0.0
10.6,8.0,0.0
10.6,8.2,0.0
10.6,8.4,0.0
10.6,8.6,0.0
10.6,8.8,0.0
10.6,9.0,0.0
10.6,9.2,0.0
10.6,9.4,0.0
10.6,9.6,0.0
10.8,0.0,0.0
10.8,0.2,0.0
10.8,0.4,0.0
10.8,0.6,0.0
10.8,0.8,0.0
10.8,1.0,0.0
10.8,1.2,0.0
10.8,1.4,0.0
10.8,1.6,0.0
10.8,1.8,0.0
10.8,2.0,0.0
10.8,2.2,0.0
10.8,2.4,0.0
10.8,2.6,0.0
10.8,2.8,0.0
10.8,3.0,0.0
10.8,3.2,0.0
10.8,3.4,0.0
10.8,3.6,0.0
10.8,3.8,0.0
10.8,4.0,0.0
10.8,4.2,0.0
10.8,4.4,0.0
10.8,4.6,0.0
10.8,4.8,0.0
10.8,5.0,0.0
10.8,5.2,0.0
10.8,5.4,0.0
10.8,5.6,0.0
10.8,5.8,0.0
10.8,6.0,0.0
10.8,6.2,0.0
10.8,6.4,0.0
10.8,6.6,0.0
10.8,6.8,0.0
10.8,7.0,0.0
10.8,7.2,0.0
10.8,7.4,0.0
10.8,7.6,0.0
10.8,7.8,0.0
10.8,8.0,0.0
10.8,8.2,0.0
10.8,8.4,0.0
10.8,8.6,0.0
10.8,8.8,0.0
10.8,9.0,0.0
10.8,9.2,0.0
10.8,9.4,0.0
10.8,9.6,0.0
11.0,0.0,0.0
11.0,0.2,0.0
11.0,0.4,0.0
11.0,0.6,0.006
11.0,0.8,0.01
11.0,1.0,0.0
11.0,1.2,0.011
11.0,1.4,0.0
11.0,1.6,0.118
11.0,1.8,0.147
11.0,2.0,0.0
11.0,2.2,0.095
11.0,2.4,0.0
11.0,2.6,0.073
11.0,2.8,0.074
11.0,3.0,0.023
11.0,3.2,0.0
11.0,3.4,0.0
11.0,3.6,0.0
11.0,3.8,0.0
11.0,4.0,0.0
11.0,4.2,0.0
11.0,4.4,0.0
11.0,4.6,0.0
11.0,4.8,0.0
11.0,5.0,0.038
11.0,5.2,0.059
11.0,5.4,0.0
11.0,5.6,0.042
11.0,5.8,0.077
11.0,6.0,0.0
11.0,6.2,0.0
11.0,6.4,0.139
11.0,6.6,0.09
11.0,6.8,0.041
11.0,7.0,0.017
11.0,7.2,0.0
11.0,7.4,0.0
11.0,7.6,0.0
11.0,7.8,0.0
11.0,8.0,0.0
11.0,8.2,0.0
11.0,8.4,0.0
11.0,8.6,0.0
11.0,8.8,0.0
11.0,9.0,0.0
11.0,9.2,0.0
11.0,9.4,0.0
11.0,9.6,0.0
11.2,0.0,0.0
11.2,0.2,0.0
11.2,0.4,0.0
11.2,0.6,0.0
11.2,0.8,0.0
11.2,1.0,0.0
11.2,1.2,0.0
11.2,1.4,0.0
11.2,1.6,0.083
11.2,1.8,0.112
11.2,2.0,0.0
11.2,2.2,0.06
11.2,2.4,0.0
11.2,2.6,0.038
11.2,2.8,0.04
11.2,3.0,0.0
11.2,3.2,0.0
11.2,3.4,0.0
11.2,3.6,0.0
11.2,3.8,0.0
11.2,4.0,0.0
11.2,4.2,0.0
11.2,4.4,0.0
11.2,4.6,0.0
11.2,4.8,0.0
11.2,5.0,0.003
11.2,5.2,0.025
11.2,5.4,0.0
11.2,5.6,0.007
11.2,5.8,0.043
11.2,6.0,0.0
11.2,6.2,0.0
11.2,6.4,0.105
11.2,6.6,0.055
11.2,6.8,0.006
11.2,7.0,0.0
11.2,7.2,0.0
11.2,7.4,0.0
11.2,7.6,0.0
11.2,7.8,0.0
11.2,8.0,0.0
11.2,8.2,0.0
11.2,8.4,0.0
11.2,8.6,0.0
11.2,8.8,0.0
11.2,9.0,0.0
11.2,9.2,0.0
11.2,9.4,0.0
11.2,9.6,0.0
11.4,0.0,0.0
11.4,0.2,0.0
11.4,0.4,0.0
11.4,0.6,0.0
11.4,0.8,0.0
11.4,1.0,0.0
11.4,1.2,0.0
11.4,1.4,0.0
11.4,1.6,0.034
11.4,1.8,0.063
11.4,2.0,0.0
11.4,2.2,0.011
11.4,2.4,0.0
11.4,2.6,0.0
11.4,2.8,0.0
11.4,3.0,0.0
11.4,3.2,0.0
11.4,3.4,0.0
11.4,3.6,0.0
11.4,3.8,0.0
11.4,4.0,0.0
11.4,4.2,0.0
11.4,4.4,0.0
11.4,4.6,0.0
11.4,4.8,0.0
11.4,5.0,0.0
11.4,5.2,0.0
11.4,5.4,0.0
11.4,5.6,0.0
11.4,5.8,0.0
11.4,6.0,0.0
11.4,6.2,0.0
11.4,6.4,0.055
11.4,6.6,0.006
11.4,6.8,0.0
11.4,7.0,0.0
11.4,7.2,0.0
11.4,7.4,0.0
11.4,7.6,0.0
11.4,7.8,0.0
11.4,8.0,0.0
11.4,8.2,0.0
11.4,8.4,0.0
11.4,8.6,0.0
11.4,8.8,0.0
11.4,9.0,0.0
11.4,9.2,0.0
11.4,9.4,0.0
11.4,9.6,0.0
11.6,0.0,0.0
11.6,0.2,0.0
11.6,0.4,0.0
11.6,0.6,0.0
11.6,0.8,0.0
11.6,1.0,0.0
11.6,1.2,0.0
11.6,1.4,0.0
11.6,1.6,0.0
11.6,1.8,0.0
11.6,2.0,0.0
11.6,2.2,0.0
11.6,2.4,0.0
11.6,2.6,0.0
11.6,2.8,0.0
11.6,3.0,0.0
11.6,3.2,0.0
11.6,3.4,0.0
11.6,3.6,0.0
11.6,3.8,0.0
11.6,4.0,0.0
11.6,4.2,0.0
11.6,4.4,0.0
11.6,4.6,0.0
11.6,4.8,0.0
11.6,5.0,0.0
11.6,5.2,0.0
11.6,5.4,0.0
11.6,5.6,0.0
11.6,5.8,0.0
11.6,6.0,0.0
11.6,6.2,0.0
11.6,6.4,0.0
11.6,6.6,0.0
11.6,6.8,0.0
11.6,7.0,0.0
11.6,7.2,0.0
11.6,7.4,0.0
11.6,7.6,0.0
11.6,7.8,0.0
11.6,8.0,0.0
11.6,8.2,0.0
11.6,8.4,0.0
11.6,8.6,0.0
11.6,8.8,0.0
11.6,9.0,0.0
11.6,9.2,0.0
11.6,9.4,0.0
11.6,9.6,0.0
11.8,0.0,0.0
11.8,0.2,0.0
11.8,0.4,0.0
11.8,0.6,0.0
11.8,0.8,0.0
11.8,1.0,0.0
11.8,1.2,0.0
11.8,1.4,0.0
11.8,1.6,0.0
11.8,1.8,0.0
11.8,2.0,0.0
11.8,2.2,0.0
11.8,2.4,0.0
11.8,2.6,0.0
11.8,2.8,0.0
11.8,3.0,0.0
11.8,3.2,0.0
11.8,3.4,0.0
11.8,3.6,0.0
11.8,3.8,0.0
11.8,4.0,0.0
11.8,4.2,0.0
11.8,4.4,0.0
11.8,4.6,0.0
11.8,4.8,0.0
11.8,5.0,0.0
11.8,5.2,0.0
11.8,5.4,0.0
11.8,5.6,0.0
11.8,5.8,0.0
11.8,6.0,0.0
11.8,6.2,0.0
11.8,6.4,0.0
11.8,6.6,0.0
11.8,6.8,0.0
11.8,7.0,0.0
11.8,7.2,0.0
11.8,7.4,0.0
11.8,7.6,0.0
11.8,7.8,0.0
11.8,8.0,0.0
11.8,8.2,0.0
11.8,8.4,0.0
11.8,8.6,0.0
11.8,8.8,0.0
11.8,9.0,0.0
11.8,9.2,0.0
11.8,9.4,0.0
11.8,9.6,0.0
12.0,0.0,0.0
12.0,0.2,0.0
12.0,0.4,0.0
12.0,0.6,0.0
12.0,0.8,0.0
12.0,1.0,0.0
12.0,1.2,0.0
12.0,1.4,0.0
12.0,1.6,0.0
12.0,1.8,0.0
12.0,2.0,0.0
12.0,2.2,0.0
12.0,2.4,0.0
12.0,2.6,0.0
12.0,2.8,0.0
12.0,3.0,0.0
12.0,3.2,0.0
12.0,3.4,0.0
12.0,3.6,0.0
12.0,3.8,0.0
12.0,4.0,0.0
12.0,4.2,0.0
12.0,4.4,0.0
12.0,4.6,0.0
12.0,4.8,0.0
12.0,5.0,0.0
12.0,5.2,0.0
12.0,5.4,0.0
12.0,5.6,0.0
12.0,5.8,0.0
12.0,6.0,0.0
12.0,6.2,0.0
12.0,6.4,0.0
12.0,6.6,0.0
12.0,6.8,0.0
12.0,7.0,0.0
12.0,7.2,0.0
12.0,7.4,0.0
12.0,7.6,0.0
12.0,7.8,0.0
12.0,8.0,0.0
12.0,8.2,0.0
12.0,8.4,0.0
12.0,8.6,0.0
12.0,8.8,0.0
12.0,9.0,0.0
12.0,9.2,0.0
12.0,9.4,0.0
12.0,9.6,0.0
